PCL_ID,ROAD,JUNCTION,POI_DENSIT,POP_DENSIT,MIXTURE,AMENITIES,ACCESSIBIL,A_TRANSPOR,A_AMENETIE,GDP,TERTIARY,INCOME,CITY_LEVEL,BUS,EDU,GOV,CVS,DCENTER,DSUBC,DRAIL,DTRAN,DGREEN,DMALL,DHOSPITAL,Y_DP_COMME,Y_LN_DP_CO,Y_HOUSINGP,Y_WEIBO,E_NAME,CITYID 
2979229,10692.1,87,36,5433,1.57939,2.25,5.458,2.699,6.561,91123.0,50.06,46215.0,4,0,0.0,3,6.0,29.155,0.0,3.162,2.236,2.236,1.414,0.0,3,1.099,6682.0,97,Dalian,80
2979244,3155.92,21,17,4831,1.34501,1.0,6.061,1.414,7.92,91123.0,50.06,46215.0,4,0,3.0,1,0.0,32.202,0.0,1.414,1.414,3.162,2.236,2.0,4,1.386,6682.0,5,Dalian,80
2979245,8718.59,72,116,6797,1.60923,2.25,5.599,1.618,7.191,91123.0,50.06,46215.0,4,6,1.0,0,2.0,31.305,0.0,2.236,1.0,2.236,1.414,1.0,16,2.773,6682.0,43,Dalian,80
2979246,10273.2,101,215,8012,1.84056,4.0,5.118,1.5,6.566,91123.0,50.06,46215.0,4,0,3.0,6,7.0,30.414,0.0,3.0,0.0,1.414,1.0,0.0,38,3.638,6682.0,96,Dalian,80
2979247,11213.2,99,359,5290,1.76036,13.75,4.908,1.914,6.106,91123.0,50.06,46215.0,4,0,11.0,8,36.0,29.53,0.0,2.828,1.0,1.0,0.0,0.0,183,5.209,6682.0,175,Dalian,80
2979264,2721.85,8,22,3525,0.623524,0.0,6.264,1.618,8.122,91123.0,50.06,46215.0,4,0,0.0,0,0.0,31.78,1.0,1.0,2.236,3.0,2.828,2.0,20,2.996,6870.0,14,Dalian,80
2979491,14398.3,101,124,10755,1.65936,6.5,5.762,2.51,7.062,91123.0,50.06,46215.0,4,12,2.0,7,5.0,8.602,20.881,1.414,3.606,2.828,1.0,2.0,698,6.548,10335.0,470,Dalian,80
2979529,8059.79,33,41,8676,1.19663,2.0,5.643,2.803,6.779,91123.0,50.06,46215.0,4,5,2.0,1,0.0,8.485,20.248,2.0,3.606,3.162,1.0,1.0,16,2.773,10335.0,108,Dalian,80
2979530,14482.5,115,339,11843,1.58067,8.75,5.329,2.532,6.447,91123.0,50.06,46215.0,4,13,9.0,11,2.0,7.81,21.19,2.236,2.828,2.236,0.0,1.0,710,6.565,10335.0,689,Dalian,80
2979569,12731.5,153,197,11843,1.48337,7.25,5.329,2.532,6.447,91123.0,50.06,46215.0,4,4,18.0,1,6.0,7.81,21.19,2.236,2.828,2.236,0.0,1.0,81,4.394,10335.0,633,Dalian,80
2979607,11908.2,103,142,8099,1.51365,5.25,6.062,4.062,6.862,91123.0,50.06,46215.0,4,3,10.0,0,8.0,8.062,20.125,4.123,4.0,4.123,1.0,1.0,65,4.174,10335.0,202,Dalian,80
2807372,5588.87,19,51,1914,1.56108,4.75,31.913,87.71,9.594,42678.0,42.85,39638.1,2,4,3.0,5,7.0,9.22,29.682,171.421,4.0,1.0,7.071,1.0,2,0.693,0.0,13,Lianyungang,187
2808372,8154.04,58,227,9981,1.81116,18.0,29.539,85.28,7.243,42678.0,42.85,39638.1,2,35,14.0,17,6.0,5.657,26.907,169.145,1.414,1.414,2.236,0.0,2,0.693,0.0,37,Lianyungang,187
2808373,11543.8,133,242,10285,1.7289,23.0,29.485,85.572,7.05,42678.0,42.85,39638.1,2,35,21.0,8,28.0,5.0,26.249,170.144,1.0,1.0,2.0,1.0,153,5.03,0.0,183,Lianyungang,187
2808374,6775.34,35,30,821,1.15655,7.5,29.613,86.279,6.947,42678.0,42.85,39638.1,2,15,5.0,5,5.0,4.472,25.612,171.143,1.414,1.0,2.236,1.414,11,2.398,0.0,41,Lianyungang,187
2808377,3001.94,8,5,1473,0.475897,1.0,29.731,87.57,6.595,42678.0,42.85,39638.1,2,1,2.0,0,1.0,4.123,23.854,174.141,1.0,1.0,3.0,1.0,5,1.609,0.0,15,Lianyungang,187
2808380,3470.2,14,30,2007,1.55533,2.5,30.985,89.276,7.668,42678.0,42.85,39638.1,2,7,0.0,2,1.0,5.657,22.361,177.138,1.414,4.0,3.162,3.162,1,0.0,0.0,7,Lianyungang,187
2808381,5319.16,28,44,3724,1.45664,4.25,31.457,89.569,8.213,42678.0,42.85,39638.1,2,13,1.0,1,2.0,6.403,21.932,178.138,1.0,5.0,3.606,4.123,1,0.0,0.0,6,Lianyungang,187
2808547,5485.27,34,42,25411,1.62156,4.5,29.418,85.053,7.165,42678.0,42.85,39638.1,2,8,1.0,5,4.0,5.0,26.173,169.106,1.0,2.236,1.414,1.0,1,0.0,0.0,8,Lianyungang,187
2808548,8153.36,72,221,25411,1.79665,15.0,28.978,85.053,6.548,42678.0,42.85,39638.1,2,46,7.0,3,4.0,4.243,25.495,170.106,0.0,2.0,1.0,0.0,11,2.398,0.0,59,Lianyungang,187
2808549,6121.36,62,43,1568,1.19894,1.75,29.281,86.053,6.572,42678.0,42.85,39638.1,2,0,1.0,2,4.0,3.606,24.839,171.105,1.0,2.0,1.414,1.0,6,1.792,0.0,16,Lianyungang,187
2808550,10507.1,64,75,1131,1.06288,9.25,29.304,86.552,6.404,42678.0,42.85,39638.1,2,2,2.0,29,4.0,3.162,24.207,172.105,1.0,1.414,2.236,1.0,2,0.693,0.0,69,Lianyungang,187
2808551,10067.2,104,18,1275,0.908869,2.5,29.244,87.052,6.12,42678.0,42.85,39638.1,2,8,0.0,2,0.0,3.0,23.601,173.104,1.0,1.0,2.0,1.0,11,2.398,0.0,39,Lianyungang,187
2808552,9748.71,77,38,20698,1.29304,3.5,29.445,87.759,6.12,42678.0,42.85,39638.1,2,10,4.0,0,0.0,3.162,23.022,174.103,1.414,1.414,2.0,1.0,29,3.367,0.0,92,Lianyungang,187
2808553,3934.47,22,2,2346,0.672935,2.0,29.833,88.551,6.346,42678.0,42.85,39638.1,2,7,0.0,0,1.0,3.606,22.472,175.103,2.0,2.236,2.0,1.414,4,1.386,0.0,16,Lianyungang,187
2833782,7854.15,50,43,4366,1.6073,5.0,72.703,94.311,64.06,30660.0,45.93,30709.0,2,0,0.0,4,16.0,4.243,312.823,188.621,0.0,2.236,0.0,1.0,53,3.97,0.0,580,Ganzhou,293
2833984,11030.9,113,133,4722,1.71528,7.5,72.752,92.859,64.709,30660.0,45.93,30709.0,2,12,2.0,10,6.0,4.123,315.184,184.719,1.0,2.236,1.0,1.0,10,2.303,0.0,81,Ganzhou,293
2833985,9398.17,61,186,3297,0.674893,5.25,72.446,92.728,64.333,30660.0,45.93,30709.0,2,13,0.0,0,8.0,3.162,315.674,185.456,0.0,1.414,1.414,0.0,5,1.609,0.0,78,Ganzhou,293
2833986,6781.54,62,19,3320,0.839996,0.75,72.8,93.598,64.48,30660.0,45.93,30709.0,2,0,1.0,0,2.0,2.236,316.166,186.196,1.0,1.0,2.0,1.0,21,3.045,0.0,657,Ganzhou,293
2833987,10445.8,94,194,4993,1.54065,13.0,73.027,94.254,64.536,30660.0,45.93,30709.0,2,3,9.0,35,5.0,2.236,315.793,186.271,2.236,2.236,1.414,1.0,9,2.197,0.0,170,Ganzhou,293
2833988,18176.1,207,237,4809,1.79287,14.5,73.167,94.924,64.464,30660.0,45.93,30709.0,2,36,10.0,6,6.0,2.0,315.493,187.019,2.828,2.828,1.0,1.0,110,4.7,0.0,422,Ganzhou,293
2833990,15806.3,172,156,4956,1.71177,23.0,72.973,94.76,64.259,30660.0,45.93,30709.0,2,79,3.0,3,7.0,2.828,314.229,188.521,1.0,2.236,1.0,1.0,27,3.296,0.0,216,Ganzhou,293
2833991,11907.7,85,119,5238,1.84904,4.5,72.556,94.637,63.724,30660.0,45.93,30709.0,2,4,5.0,6,3.0,3.606,313.6,189.275,0.0,1.414,0.0,0.0,5,1.609,0.0,120,Ganzhou,293
2833992,6416.21,43,34,3442,1.49917,3.5,72.782,95.516,63.689,30660.0,45.93,30709.0,2,6,2.0,3,3.0,4.472,312.973,190.032,1.0,1.0,0.0,0.0,5,1.609,0.0,66,Ganzhou,293
2834193,15802.0,142,314,3265,1.81766,9.75,72.695,93.406,64.411,30660.0,45.93,30709.0,2,9,5.0,15,10.0,4.0,316.057,185.397,1.414,2.0,0.0,0.0,10,2.303,0.0,141,Ganzhou,293
2834194,16703.1,201,486,5246,1.66441,13.5,72.811,93.566,64.509,30660.0,45.93,30709.0,2,22,6.0,5,21.0,3.0,316.545,186.132,1.0,1.0,1.0,1.0,8,2.079,0.0,176,Ganzhou,293
2834195,9779.62,74,159,3844,1.53251,10.25,72.617,94.142,64.007,30660.0,45.93,30709.0,2,33,6.0,0,2.0,2.0,317.036,186.869,1.414,0.0,1.0,0.0,14,2.639,0.0,781,Ganzhou,293
2834196,14937.0,135,348,3815,1.83766,15.25,72.775,94.469,64.098,30660.0,45.93,30709.0,2,38,9.0,8,6.0,1.414,316.661,186.939,2.0,1.414,1.0,0.0,136,4.913,0.0,180,Ganzhou,293
2834197,11302.0,111,439,3501,1.8615,13.75,72.775,94.96,63.901,30660.0,45.93,30709.0,2,20,11.0,11,13.0,1.0,316.267,187.683,2.236,2.236,0.0,0.0,799,6.683,0.0,643,Ganzhou,293
2935167,9705.03,65,107,10009,1.54145,8.0,34.658,2.769,47.414,60737.0,48.78,38344.4,3,8,12.0,0,12.0,3.606,226.049,4.123,1.414,5.0,1.414,1.0,190,5.247,8569.0,154,Nanchang,283
2935169,10307.4,72,94,5860,1.3794,8.5,35.049,4.081,47.436,60737.0,48.78,38344.4,3,22,11.0,1,0.0,5.0,227.178,5.0,3.162,3.0,1.0,1.0,13,2.565,9166.0,28,Nanchang,283
2935170,9648.92,57,107,8423,1.60285,8.5,35.396,4.89,47.599,60737.0,48.78,38344.4,3,22,4.0,7,1.0,5.831,227.748,5.657,4.123,2.0,1.0,1.414,14,2.639,9166.0,116,Nanchang,283
2935171,11663.5,72,221,12123,1.71682,6.75,35.681,5.751,47.653,60737.0,48.78,38344.4,3,13,7.0,7,0.0,6.708,228.32,6.403,5.099,1.0,0.0,2.236,5,1.609,9365.0,100,Nanchang,283
2935172,9600.08,55,80,7774,1.63784,15.25,36.281,6.647,48.135,60737.0,48.78,38344.4,3,35,7.0,10,9.0,7.616,228.895,7.211,6.083,0.0,1.0,3.162,17,2.833,9365.0,157,Nanchang,283
2935584,15059.5,98,86,5067,1.31452,4.5,36.021,7.104,47.588,60737.0,48.78,38344.4,3,11,7.0,0,0.0,11.18,217.83,11.045,3.162,5.099,1.0,2.828,1,0.0,13674.0,197,Nanchang,283
2935585,11281.2,85,37,5284,1.42606,4.5,35.49,6.708,47.003,60737.0,48.78,38344.4,3,9,4.0,0,5.0,10.296,218.36,11.18,2.236,4.123,0.0,2.236,18,2.89,13674.0,539,Nanchang,283
2935586,10967.9,71,26,4461,1.23651,4.5,35.239,6.092,46.898,60737.0,48.78,38344.4,3,15,3.0,0,0.0,9.434,218.893,10.77,1.414,3.162,1.0,2.0,35,3.555,13674.0,809,Nanchang,283
2935587,3346.84,14,16,2727,1.13235,3.5,34.812,5.5,46.536,60737.0,48.78,38344.4,3,11,1.0,0,2.0,8.602,219.429,10.0,1.0,2.236,1.0,1.414,14,2.639,13674.0,499,Nanchang,283
2935589,5867.95,31,7,4159,0.872601,0.75,34.4,4.405,46.398,60737.0,48.78,38344.4,3,2,0.0,0,1.0,6.403,221.35,7.81,1.0,0.0,2.0,2.236,7,1.946,13674.0,69,Nanchang,283
2980168,8677.66,42,14,11165,0.324928,0.5,5.191,3.618,5.82,91123.0,50.06,46215.0,4,2,0.0,0,0.0,9.849,13.601,5.0,2.236,1.414,2.0,2.236,2,0.693,15153.0,20,Dalian,80
2980169,8957.41,69,94,11165,1.27782,2.0,4.791,3.18,5.435,91123.0,50.06,46215.0,4,4,3.0,0,1.0,9.487,13.038,4.123,2.236,2.236,1.0,1.414,24,3.178,15153.0,50,Dalian,80
2980170,13966.9,91,226,11165,1.74169,8.5,4.332,2.288,5.15,91123.0,50.06,46215.0,4,8,15.0,0,11.0,9.22,12.53,3.162,1.414,3.0,0.0,1.0,3396,8.13,15153.0,475,Dalian,80
3006391,3835.54,17,6,6648,0.682963,1.0,28.498,2.0,39.098,32228.0,42.48,25111.7,2,0,0.0,0,4.0,3.606,185.648,3.0,1.0,2.236,2.0,2.0,9,2.197,0.0,6,Dandong,88
3006393,9022.64,91,77,8642,-1.0,7.5,27.436,1.0,38.011,32228.0,42.48,25111.7,2,13,2.0,1,14.0,2.236,186.818,1.0,1.0,1.0,0.0,0.0,7,1.946,0.0,76,Dandong,88
3006394,16579.5,105,383,11707,-1.0,50.5,27.26,0.0,38.165,32228.0,42.48,25111.7,2,106,8.0,26,62.0,2.0,187.409,0.0,0.0,1.414,0.0,0.0,123,4.812,0.0,349,Dandong,88
3006395,13879.2,93,696,8652,-1.0,45.75,27.925,0.5,38.895,32228.0,42.48,25111.7,2,43,14.0,69,57.0,2.236,188.003,1.0,0.0,2.236,1.0,1.0,220,5.394,0.0,432,Dandong,88
2808720,12278.9,116,165,1568,1.84883,9.5,29.116,86.037,6.348,42678.0,42.85,39638.1,2,22,7.0,2,7.0,2.828,24.083,171.073,1.0,2.828,1.0,1.0,5,1.609,0.0,65,Lianyungang,187
2808721,12845.4,146,179,15294,1.61148,7.25,28.77,86.036,5.863,42678.0,42.85,39638.1,2,11,3.0,2,13.0,2.236,23.431,172.073,0.0,2.236,1.414,0.0,47,3.85,0.0,193,Lianyungang,187
2808722,17989.1,208,283,20698,1.79766,17.75,28.839,87.036,5.561,42678.0,42.85,39638.1,2,42,11.0,11,7.0,2.0,22.804,173.072,1.0,2.0,1.0,0.0,29,3.367,0.0,160,Lianyungang,187
2808723,14255.5,133,247,20698,1.79233,18.25,28.964,87.536,5.535,42678.0,42.85,39638.1,2,34,19.0,5,15.0,2.236,22.204,174.072,1.0,2.236,1.0,0.0,216,5.375,0.0,189,Lianyungang,187
2808724,13895.6,123,89,20698,1.51318,6.25,29.337,88.036,5.858,42678.0,42.85,39638.1,2,15,0.0,0,10.0,2.828,21.633,175.071,1.0,2.828,1.0,1.0,14,2.639,0.0,102,Lianyungang,187
2808725,10969.0,110,57,4539,1.46543,2.0,29.744,88.743,6.144,42678.0,42.85,39638.1,2,7,0.0,1,0.0,3.606,21.095,176.071,1.414,3.606,1.0,1.414,5,1.609,0.0,27,Lianyungang,187
2808726,3810.87,10,3,4539,0.0,0.25,30.356,89.653,6.637,42678.0,42.85,39638.1,2,0,0.0,0,1.0,4.472,20.591,177.071,2.236,4.472,1.414,2.236,1,0.0,0.0,10,Lianyungang,187
2808888,13079.5,128,274,15294,1.80324,17.0,29.009,86.23,6.12,42678.0,42.85,39638.1,2,23,21.0,19,5.0,2.236,23.345,171.047,1.414,3.606,1.414,0.0,22,3.091,0.0,57,Lianyungang,187
2808889,21198.0,223,442,15294,1.85823,20.25,28.756,86.523,5.65,42678.0,42.85,39638.1,2,21,11.0,25,24.0,1.414,22.672,172.047,1.0,3.162,1.0,0.0,56,4.025,0.0,156,Lianyungang,187
2808890,16262.1,181,650,30416,1.87262,33.0,28.581,87.023,5.205,42678.0,42.85,39638.1,2,28,32.0,50,22.0,1.0,22.023,173.046,1.0,3.0,0.0,0.0,702,6.554,0.0,328,Lianyungang,187
2808891,18341.0,179,512,4539,1.89691,42.75,28.718,87.023,5.395,42678.0,42.85,39638.1,2,62,33.0,47,29.0,1.414,21.401,174.046,0.0,3.162,0.0,1.0,686,6.531,0.0,263,Lianyungang,187
2808892,21761.5,239,389,4539,1.88138,27.5,28.814,87.523,5.33,42678.0,42.85,39638.1,2,47,24.0,26,13.0,2.236,20.809,175.046,0.0,3.606,0.0,0.0,45,3.807,0.0,206,Lianyungang,187
2808893,13696.3,122,81,4539,1.49092,4.5,29.386,88.523,5.731,42678.0,42.85,39638.1,2,8,3.0,0,7.0,3.162,20.248,176.045,1.0,4.243,0.0,1.0,78,4.357,0.0,112,Lianyungang,187
2808894,16149.0,140,94,4351,1.33352,6.0,30.127,89.523,6.369,42678.0,42.85,39638.1,2,7,13.0,0,4.0,4.123,19.723,177.045,2.0,5.0,1.0,2.0,19,2.944,0.0,52,Lianyungang,187
2809053,8227.22,60,134,11320,1.76274,9.75,29.077,86.013,6.303,42678.0,42.85,39638.1,2,12,10.0,8,9.0,2.0,22.627,171.026,1.0,4.472,1.414,1.0,13,2.565,0.0,23,Lianyungang,187
2809054,16125.5,140,478,11320,1.8024,18.75,28.726,86.513,5.611,42678.0,42.85,39638.1,2,31,12.0,10,22.0,1.0,21.932,172.026,1.0,4.123,1.0,0.0,142,4.956,0.0,151,Lianyungang,187
2809055,19738.9,175,1184,30417,1.87332,38.75,28.469,87.013,5.052,42678.0,42.85,39638.1,2,73,29.0,33,20.0,0.0,21.26,173.026,1.0,4.0,0.0,0.0,2435,7.798,0.0,453,Lianyungang,187
2809056,17125.8,189,573,4539,1.68845,26.75,28.681,87.513,5.148,42678.0,42.85,39638.1,2,61,13.0,15,18.0,1.0,20.616,174.026,1.0,4.123,0.0,0.0,2450,7.804,0.0,509,Lianyungang,187
2809057,20029.8,184,479,4539,1.88438,21.5,28.928,88.013,5.294,42678.0,42.85,39638.1,2,30,23.0,23,10.0,2.0,20.0,175.026,1.0,4.472,0.0,0.0,492,6.198,0.0,198,Lianyungang,187
2809058,13910.7,95,102,4539,1.80462,14.0,29.408,88.72,5.683,42678.0,42.85,39638.1,2,23,7.0,16,10.0,3.0,19.416,176.026,1.414,5.0,0.0,1.0,722,6.582,0.0,166,Lianyungang,187
2809059,16654.1,143,132,4497,1.47452,17.5,29.936,89.013,6.305,42678.0,42.85,39638.1,2,29,10.0,30,1.0,4.0,18.868,177.025,1.0,5.657,1.0,2.0,18,2.89,0.0,54,Lianyungang,187
2809211,15070.6,126,241,11320,1.6785,17.5,28.534,86.006,5.545,42678.0,42.85,39638.1,2,49,7.0,2,12.0,1.414,21.213,172.012,0.0,5.099,0.0,0.0,62,4.127,0.0,163,Lianyungang,187
2809212,16247.1,142,681,10428,1.8891,36.25,28.647,86.506,5.504,42678.0,42.85,39638.1,2,41,17.0,46,41.0,1.0,20.518,173.012,0.0,5.0,1.0,0.0,1195,7.086,0.0,138,Lianyungang,187
2809213,15530.0,162,570,4539,1.85055,28.75,28.768,87.506,5.273,42678.0,42.85,39638.1,2,31,46.0,14,24.0,1.414,19.849,174.012,1.0,5.099,0.0,0.0,2458,7.807,0.0,353,Lianyungang,187
2809214,9397.84,84,239,4539,1.71816,14.75,29.406,88.506,5.766,42678.0,42.85,39638.1,2,17,20.0,5,17.0,2.236,19.209,175.011,2.0,5.385,1.0,1.0,170,5.136,0.0,135,Lianyungang,187
2809215,8528.94,64,52,4539,1.13974,8.25,29.574,88.506,6.002,42678.0,42.85,39638.1,2,15,10.0,0,8.0,3.162,18.601,176.011,1.0,5.831,1.0,1.414,40,3.689,0.0,279,Lianyungang,187
2809879,7007.77,20,9,2488,1.11248,0.25,30.057,88.513,6.675,42678.0,42.85,39638.1,2,0,0.0,0,1.0,6.708,14.866,176.026,1.0,5.0,5.385,1.414,1,0.0,0.0,57,Lianyungang,187
2809880,8568.2,43,17,3103,0.461634,5.5,30.3,89.22,6.733,42678.0,42.85,39638.1,2,15,7.0,0,0.0,7.211,14.142,177.025,1.414,4.243,5.831,2.236,1,0.0,0.0,544,Lianyungang,187
2809982,8162.39,40,32,1895,1.08472,2.0,30.409,90.437,6.398,42678.0,42.85,39638.1,2,2,3.0,0,3.0,8.602,12.728,178.045,2.828,2.828,5.831,2.0,45,3.807,0.0,110,Lianyungang,187
2810073,10222.7,60,30,1464,1.47386,6.0,30.353,90.116,6.447,42678.0,42.85,39638.1,2,12,4.0,2,6.0,8.944,12.806,177.071,3.162,3.162,6.325,1.0,2,0.693,0.0,51,Lianyungang,187
2810151,9192.06,42,85,1777,1.6508,5.5,30.128,91.051,5.759,42678.0,42.85,39638.1,2,9,2.0,9,2.0,10.296,11.402,178.101,4.0,2.0,5.099,0.0,1,0.0,0.0,6,Lianyungang,187
2810232,8298.38,21,0,2244,-1.0,2.25,32.29,95.548,6.988,42678.0,42.85,39638.1,2,6,0.0,0,3.0,18.358,6.083,189.095,2.0,3.162,2.236,5.099,4,1.386,0.0,5,Lianyungang,187
2810303,4880.98,18,47,2327,1.53718,3.5,32.322,95.683,6.978,42678.0,42.85,39638.1,2,4,1.0,4,5.0,18.868,5.099,189.13,2.236,4.123,1.414,5.385,2,0.693,0.0,29,Lianyungang,187
2810372,7554.63,29,80,2283,1.62421,5.5,31.784,94.293,6.781,42678.0,42.85,39638.1,2,12,6.0,1,3.0,17.804,5.0,187.171,1.414,5.0,1.0,5.099,4,1.386,0.0,18,Lianyungang,187
2810441,9419.88,49,89,2434,1.62011,7.0,31.742,94.108,6.795,42678.0,42.85,39638.1,2,15,1.0,11,1.0,18.439,4.0,187.216,1.0,6.0,1.414,4.123,5,1.609,0.0,23,Lianyungang,187
2810442,7756.16,24,42,2370,1.36225,3.0,32.004,95.108,6.763,42678.0,42.85,39638.1,2,6,2.0,4,0.0,19.209,3.606,188.215,2.0,6.0,1.0,4.0,28,3.332,0.0,18,Lianyungang,187
2810509,9071.34,53,28,2078,1.58784,11.5,31.707,94.341,6.653,42678.0,42.85,39638.1,2,42,1.0,1,2.0,19.105,3.0,187.267,1.414,7.0,1.0,3.162,1,0.0,0.0,21,Lianyungang,187
2810644,10806.3,72,35,1433,1.70234,9.5,31.58,94.064,6.586,42678.0,42.85,39638.1,2,35,0.0,2,1.0,20.518,1.0,187.128,1.0,9.0,1.0,1.414,2,0.693,0.0,44,Lianyungang,187
2810710,7608.63,89,219,9252,1.53033,13.0,31.451,93.612,6.586,42678.0,42.85,39638.1,2,31,2.0,0,19.0,21.932,0.0,185.809,1.414,10.0,1.0,0.0,44,3.784,0.0,75,Lianyungang,187
2810774,12484.6,83,215,0,1.80811,6.25,31.565,92.651,7.131,42678.0,42.85,39638.1,2,7,9.0,4,5.0,22.023,1.0,185.302,0.0,10.63,1.0,1.0,1,0.0,0.0,36,Lianyungang,187
2810775,14955.3,133,722,15523,1.88914,41.5,31.429,92.947,6.822,42678.0,42.85,39638.1,2,83,20.0,39,24.0,22.672,0.0,184.895,1.0,10.44,1.0,0.0,119,4.779,0.0,184,Lianyungang,187
2810776,12199.1,109,797,15541,1.81758,36.0,31.189,92.246,6.766,42678.0,42.85,39638.1,2,82,32.0,14,16.0,23.345,0.0,184.491,0.0,9.487,0.0,1.0,1142,7.041,0.0,342,Lianyungang,187
2810777,3453.65,24,39,8343,1.54221,10.75,31.442,92.546,7.0,42678.0,42.85,39638.1,2,17,0.0,4,22.0,24.042,0.0,184.092,1.0,8.544,1.0,1.414,33,3.497,0.0,274,Lianyungang,187
2810778,4568.47,12,17,2488,1.19533,6.5,31.582,92.349,7.275,42678.0,42.85,39638.1,2,21,1.0,2,2.0,24.759,0.0,183.698,1.0,7.616,2.0,2.0,1,0.0,0.0,4,Lianyungang,187
2810784,8993.24,26,22,1795,-1.0,4.75,33.143,90.715,10.115,42678.0,42.85,39638.1,2,4,4.0,1,10.0,29.411,6.0,181.43,0.0,3.162,8.0,4.0,17,2.833,0.0,31,Lianyungang,187
2810835,3941.95,12,8,0,0.757321,2.0,31.718,92.698,7.326,42678.0,42.85,39638.1,2,4,0.0,0,4.0,23.431,1.0,183.981,1.414,10.198,1.0,1.0,1,0.0,0.0,43,Lianyungang,187
2810836,9696.77,67,156,10618,1.88604,8.25,31.125,92.288,6.661,42678.0,42.85,39638.1,2,23,4.0,5,1.0,24.083,0.0,183.576,1.0,9.22,0.0,0.0,265,5.58,0.0,119,Lianyungang,187
2810837,2847.75,12,0,11013,-1.0,0.5,31.371,92.294,7.001,42678.0,42.85,39638.1,2,0,0.0,0,2.0,24.759,0.0,183.175,1.414,8.246,1.0,1.0,25,3.219,0.0,41,Lianyungang,187
2810839,2073.26,5,0,2428,-1.0,0.0,31.53,91.193,7.665,42678.0,42.85,39638.1,2,0,0.0,0,0.0,26.173,1.414,182.387,0.0,6.325,3.0,1.414,1,0.0,0.0,2,Lianyungang,187
2810841,7536.36,19,7,1929,-1.0,1.5,31.904,90.809,8.341,42678.0,42.85,39638.1,2,4,2.0,0,0.0,27.659,3.162,181.618,0.0,4.472,5.0,1.414,1,0.0,0.0,8,Lianyungang,187
2810895,7838.1,55,65,0,1.46183,6.75,31.972,92.652,7.7,42678.0,42.85,39638.1,2,21,1.0,4,1.0,24.207,1.414,183.068,2.236,10.05,1.414,1.414,5,1.609,0.0,19,Lianyungang,187
2811991,4051.52,25,81,2802,1.65029,0.75,13.507,19.013,11.305,94270.0,44.59,48407.0,2,0,2.0,0,1.0,23.259,20.616,31.623,6.403,12.649,0.0,0.0,3,1.099,14375.0,46,Suzhou,178
2811997,4343.99,8,71,3914,0.860077,0.25,12.328,15.624,11.009,94270.0,44.59,48407.0,2,0,1.0,0,0.0,17.493,20.1,26.249,5.0,13.454,0.0,4.0,1,0.0,14375.0,18,Suzhou,178
2811998,5150.13,28,34,3458,0.953515,1.25,12.145,15.297,10.884,94270.0,44.59,48407.0,2,0,3.0,0,2.0,16.643,19.925,25.495,5.099,12.728,1.0,4.123,4,1.386,14375.0,19,Suzhou,178
2812000,10337.7,51,54,3776,1.05859,0.5,11.956,14.936,10.764,94270.0,44.59,48407.0,2,0,2.0,0,0.0,15.0,19.416,24.042,5.831,11.402,3.0,5.0,2,0.693,14375.0,22,Suzhou,178
2833156,7923.33,53,42,14010,1.29191,2.5,73.235,92.766,65.422,30660.0,45.93,30709.0,2,6,2.0,0,2.0,7.071,311.207,181.29,4.243,5.831,3.0,0.0,10,2.303,0.0,1553,Ganzhou,293
2833157,5739.33,30,20,11753,1.06146,2.75,73.327,92.821,65.53,30660.0,45.93,30709.0,2,7,3.0,0,1.0,6.403,311.7,182.036,3.606,5.385,3.162,1.0,21,3.045,0.0,1168,Ganzhou,293
2833572,10072.7,71,4,4822,0.354453,2.5,73.417,94.218,65.097,30660.0,45.93,30709.0,2,8,2.0,0,0.0,3.162,314.925,185.607,2.828,3.162,2.236,2.0,6,1.792,0.0,47,Ganzhou,293
2833573,10950.7,84,3,4714,0.506438,1.75,73.755,94.43,65.484,30660.0,45.93,30709.0,2,6,1.0,0,0.0,4.0,313.949,185.699,3.162,4.472,3.0,2.0,1,0.0,0.0,43,Ganzhou,293
2833778,5351.48,32,0,5314,-1.0,0.0,73.027,94.254,64.536,30660.0,45.93,30709.0,2,0,0.0,0,0.0,2.236,315.793,186.271,2.236,2.236,1.414,1.0,3,1.099,0.0,59,Ganzhou,293
2833779,9082.12,69,17,4136,0.973145,5.5,73.526,94.679,65.065,30660.0,45.93,30709.0,2,12,1.0,9,0.0,3.0,314.721,186.357,3.0,3.606,2.0,2.0,12,2.485,0.0,85,Ganzhou,293
2834198,12284.2,136,195,21284,1.74215,8.5,73.128,94.922,64.41,30660.0,45.93,30709.0,2,6,2.0,6,20.0,1.414,315.636,188.43,1.414,3.0,1.0,1.0,200,5.298,0.0,317,Ganzhou,293
2834404,13317.9,139,184,2995,1.81781,4.5,73.317,94.405,64.882,30660.0,45.93,30709.0,2,10,5.0,1,2.0,3.162,317.418,186.81,2.0,1.414,1.0,1.414,18,2.89,0.0,104,Ganzhou,293
2834405,14478.9,175,588,25365,1.80818,15.0,73.132,94.89,64.429,30660.0,45.93,30709.0,2,34,7.0,9,10.0,2.236,317.907,187.545,2.236,1.0,0.0,1.0,42,3.738,0.0,237,Ganzhou,293
2834406,15787.1,141,754,29392,1.81971,32.75,72.913,95.175,64.009,30660.0,45.93,30709.0,2,53,26.0,36,16.0,0.0,317.043,188.351,2.0,2.0,1.0,0.0,183,5.209,0.0,1360,Ganzhou,293
